Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
Learjet45,blocks,Block,false,false,Learjet45,,,,,,,,,,,,,
OSBWoodStack,blocks,Block,false,false,O S B Wood Stack,,,,,,,,,,,,,
PathingCube,blocks,Block,false,false,Pathing Cube,,,,,,,,,,,,,
PathingCube2,blocks,Block,false,false,Pathing Cube2,,,,,,,,,,,,,
RunwayLamp,blocks,Block,false,false,Runway Lamp,,,,,,,,,,,,,
RunwayLampBlue,blocks,Block,false,false,Runway Lamp Blue,,,,,,,,,,,,,
RunwayLampRed,blocks,Block,false,false,Runway Lamp Red,,,,,,,,,,,,,
RunwayLampWhite,blocks,Block,false,false,Runway Lamp White,,,,,,,,,,,,,
RunwayLampYellow,blocks,Block,false,false,Runway Lamp Yellow,,,,,,,,,,,,,
SpawnCube,blocks,Block,false,false,Spawn Cube,,,,,,,,,,,,,
TailorWorkstation,blocks,Block,false,false,Tailor Workstation,,,,,,,,,,,,,
TestCubeA,blocks,Block,false,false,Test Cube A,,,,,,,,,,,,,
TestCubeC,blocks,Block,false,false,Test Cube C,,,,,,,,,,,,,
TestCubeO,blocks,Block,false,false,Test Cube O,,,,,,,,,,,,,
TestCubeP,blocks,Block,false,false,Test Cube P,,,,,,,,,,,,,
TestCubeY,blocks,Block,false,false,Test Cube Y,,,,,,,,,,,,,
TestSpawnCube,blocks,Block,false,false,Test Spawn Cube,,,,,,,,,,,,,
TestSpawnCube2,blocks,Block,false,false,Test Spawn Cube2,,,,,,,,,,,,,
TestSpawnCube3,blocks,Block,false,false,Test Spawn Cube3,,,,,,,,,,,,,
abandonedPickupTruck01Blue,blocks,Block,false,false,Abandoned Pickup Truck01 Blue,,,,,,,,,,,,,
abandonedPickupTruck01Brown,blocks,Block,false,false,Abandoned Pickup Truck01 Brown,,,,,,,,,,,,,
abandonedPickupTruck01DoorBlue,blocks,Block,false,false,Abandoned Pickup Truck01 Door Blue,,,,,,,,,,,,,
abandonedPickupTruck01DoorBrown,blocks,Block,false,false,Abandoned Pickup Truck01 Door Brown,,,,,,,,,,,,,
abandonedPickupTruck01DoorGreen,blocks,Block,false,false,Abandoned Pickup Truck01 Door Green,,,,,,,,,,,,,
abandonedPickupTruck01DoorGrey,blocks,Block,false,false,Abandoned Pickup Truck01 Door Grey,,,,,,,,,,,,,
abandonedPickupTruck01DoorOrange,blocks,Block,false,false,Abandoned Pickup Truck01 Door Orange,,,,,,,,,,,,,
abandonedPickupTruck01DoorPink,blocks,Block,false,false,Abandoned Pickup Truck01 Door Pink,,,,,,,,,,,,,
abandonedPickupTruck01DoorPurple,blocks,Block,false,false,Abandoned Pickup Truck01 Door Purple,,,,,,,,,,,,,
abandonedPickupTruck01DoorRandomHelper,blocks,Block,false,false,Abandoned Pickup Truck01 Door Random Helper,,,,,,,,,,,,,
abandonedPickupTruck01DoorRed,blocks,Block,false,false,Abandoned Pickup Truck01 Door Red,,,,,,,,,,,,,
abandonedPickupTruck01DoorWhite,blocks,Block,false,false,Abandoned Pickup Truck01 Door White,,,,,,,,,,,,,
abandonedPickupTruck01DoorYellow,blocks,Block,false,false,Abandoned Pickup Truck01 Door Yellow,,,,,,,,,,,,,
abandonedPickupTruck01Green,blocks,Block,false,false,Abandoned Pickup Truck01 Green,,,,,,,,,,,,,
abandonedPickupTruck01Grey,blocks,Block,false,false,Abandoned Pickup Truck01 Grey,,,,,,,,,,,,,
abandonedPickupTruck01Orange,blocks,Block,false,false,Abandoned Pickup Truck01 Orange,,,,,,,,,,,,,
abandonedPickupTruck01Pink,blocks,Block,false,false,Abandoned Pickup Truck01 Pink,,,,,,,,,,,,,
abandonedPickupTruck01Purple,blocks,Block,false,false,Abandoned Pickup Truck01 Purple,,,,,,,,,,,,,
abandonedPickupTruck01RandomHelper,blocks,Block,false,false,Abandoned Pickup Truck01 Random Helper,,,,,,,,,,,,,
abandonedPickupTruck01Red,blocks,Block,false,false,Abandoned Pickup Truck01 Red,,,,,,,,,,,,,
abandonedPickupTruck01White,blocks,Block,false,false,Abandoned Pickup Truck01 White,,,,,,,,,,,,,
abandonedPickupTruck01Yellow,blocks,Block,false,false,Abandoned Pickup Truck01 Yellow,,,,,,,,,,,,,
abandonedPickupTruck3Wide01Blue,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Blue,,,,,,,,,,,,,
abandonedPickupTruck3Wide01Brown,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Brown,,,,,,,,,,,,,
abandonedPickupTruck3Wide01DoorBlue,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Door Blue,,,,,,,,,,,,,
abandonedPickupTruck3Wide01DoorBrown,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Door Brown,,,,,,,,,,,,,
abandonedPickupTruck3Wide01DoorGreen,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Door Green,,,,,,,,,,,,,
abandonedPickupTruck3Wide01DoorGrey,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Door Grey,,,,,,,,,,,,,
abandonedPickupTruck3Wide01DoorOrange,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Door Orange,,,,,,,,,,,,,
abandonedPickupTruck3Wide01DoorPink,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Door Pink,,,,,,,,,,,,,
abandonedPickupTruck3Wide01DoorPurple,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Door Purple,,,,,,,,,,,,,
abandonedPickupTruck3Wide01DoorRandomHelper,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Door Random Helper,,,,,,,,,,,,,
abandonedPickupTruck3Wide01DoorRed,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Door Red,,,,,,,,,,,,,
abandonedPickupTruck3Wide01DoorWhite,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Door White,,,,,,,,,,,,,
abandonedPickupTruck3Wide01DoorYellow,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Door Yellow,,,,,,,,,,,,,
abandonedPickupTruck3Wide01Green,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Green,,,,,,,,,,,,,
abandonedPickupTruck3Wide01Grey,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Grey,,,,,,,,,,,,,
abandonedPickupTruck3Wide01Orange,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Orange,,,,,,,,,,,,,
abandonedPickupTruck3Wide01Pink,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Pink,,,,,,,,,,,,,
abandonedPickupTruck3Wide01Purple,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Purple,,,,,,,,,,,,,
abandonedPickupTruck3Wide01RandomHelper,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Random Helper,,,,,,,,,,,,,
abandonedPickupTruck3Wide01Red,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Red,,,,,,,,,,,,,
abandonedPickupTruck3Wide01White,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 White,,,,,,,,,,,,,
abandonedPickupTruck3Wide01Yellow,blocks,Block,false,false,Abandoned Pickup Truck3 Wide01 Yellow,,,,,,,,,,,,,
abandonedSUV01Blue,blocks,Block,false,false,Abandoned S U V01 Blue,,,,,,,,,,,,,
abandonedSUV01Brown,blocks,Block,false,false,Abandoned S U V01 Brown,,,,,,,,,,,,,
abandonedSUV01DoorsBlue,blocks,Block,false,false,Abandoned S U V01 Doors Blue,,,,,,,,,,,,,
abandonedSUV01DoorsBrown,blocks,Block,false,false,Abandoned S U V01 Doors Brown,,,,,,,,,,,,,
abandonedSUV01DoorsGreen,blocks,Block,false,false,Abandoned S U V01 Doors Green,,,,,,,,,,,,,
abandonedSUV01DoorsGrey,blocks,Block,false,false,Abandoned S U V01 Doors Grey,,,,,,,,,,,,,
abandonedSUV01DoorsOrange,blocks,Block,false,false,Abandoned S U V01 Doors Orange,,,,,,,,,,,,,
abandonedSUV01DoorsPink,blocks,Block,false,false,Abandoned S U V01 Doors Pink,,,,,,,,,,,,,
abandonedSUV01DoorsPurple,blocks,Block,false,false,Abandoned S U V01 Doors Purple,,,,,,,,,,,,,
abandonedSUV01DoorsRandomHelper,blocks,Block,false,false,Abandoned S U V01 Doors Random Helper,,,,,,,,,,,,,
abandonedSUV01DoorsRed,blocks,Block,false,false,Abandoned S U V01 Doors Red,,,,,,,,,,,,,
abandonedSUV01DoorsWhite,blocks,Block,false,false,Abandoned S U V01 Doors White,,,,,,,,,,,,,
abandonedSUV01DoorsYellow,blocks,Block,false,false,Abandoned S U V01 Doors Yellow,,,,,,,,,,,,,
abandonedSUV01Green,blocks,Block,false,false,Abandoned S U V01 Green,,,,,,,,,,,,,
abandonedSUV01Grey,blocks,Block,false,false,Abandoned S U V01 Grey,,,,,,,,,,,,,
abandonedSUV01Orange,blocks,Block,false,false,Abandoned S U V01 Orange,,,,,,,,,,,,,
abandonedSUV01Pink,blocks,Block,false,false,Abandoned S U V01 Pink,,,,,,,,,,,,,
abandonedSUV01Purple,blocks,Block,false,false,Abandoned S U V01 Purple,,,,,,,,,,,,,
abandonedSUV01RandomHelper,blocks,Block,false,false,Abandoned S U V01 Random Helper,,,,,,,,,,,,,
abandonedSUV01Red,blocks,Block,false,false,Abandoned S U V01 Red,,,,,,,,,,,,,
abandonedSUV01White,blocks,Block,false,false,Abandoned S U V01 White,,,,,,,,,,,,,
abandonedSUV01Yellow,blocks,Block,false,false,Abandoned S U V01 Yellow,,,,,,,,,,,,,
abandonedSUV3Wide01Blue,blocks,Block,false,false,Abandoned S U V3 Wide01 Blue,,,,,,,,,,,,,
abandonedSUV3Wide01Brown,blocks,Block,false,false,Abandoned S U V3 Wide01 Brown,,,,,,,,,,,,,
abandonedSUV3Wide01DoorsBlue,blocks,Block,false,false,Abandoned S U V3 Wide01 Doors Blue,,,,,,,,,,,,,
abandonedSUV3Wide01DoorsBrown,blocks,Block,false,false,Abandoned S U V3 Wide01 Doors Brown,,,,,,,,,,,,,
abandonedSUV3Wide01DoorsGreen,blocks,Block,false,false,Abandoned S U V3 Wide01 Doors Green,,,,,,,,,,,,,
abandonedSUV3Wide01DoorsGrey,blocks,Block,false,false,Abandoned S U V3 Wide01 Doors Grey,,,,,,,,,,,,,
abandonedSUV3Wide01DoorsOrange,blocks,Block,false,false,Abandoned S U V3 Wide01 Doors Orange,,,,,,,,,,,,,
abandonedSUV3Wide01DoorsPink,blocks,Block,false,false,Abandoned S U V3 Wide01 Doors Pink,,,,,,,,,,,,,
abandonedSUV3Wide01DoorsPurple,blocks,Block,false,false,Abandoned S U V3 Wide01 Doors Purple,,,,,,,,,,,,,
abandonedSUV3Wide01DoorsRandomHelper,blocks,Block,false,false,Abandoned S U V3 Wide01 Doors Random Helper,,,,,,,,,,,,,
abandonedSUV3Wide01DoorsRed,blocks,Block,false,false,Abandoned S U V3 Wide01 Doors Red,,,,,,,,,,,,,
abandonedSUV3Wide01DoorsWhite,blocks,Block,false,false,Abandoned S U V3 Wide01 Doors White,,,,,,,,,,,,,
abandonedSUV3Wide01DoorsYellow,blocks,Block,false,false,Abandoned S U V3 Wide01 Doors Yellow,,,,,,,,,,,,,
abandonedSUV3Wide01Green,blocks,Block,false,false,Abandoned S U V3 Wide01 Green,,,,,,,,,,,,,
abandonedSUV3Wide01Grey,blocks,Block,false,false,Abandoned S U V3 Wide01 Grey,,,,,,,,,,,,,
abandonedSUV3Wide01Orange,blocks,Block,false,false,Abandoned S U V3 Wide01 Orange,,,,,,,,,,,,,
abandonedSUV3Wide01Pink,blocks,Block,false,false,Abandoned S U V3 Wide01 Pink,,,,,,,,,,,,,
abandonedSUV3Wide01Purple,blocks,Block,false,false,Abandoned S U V3 Wide01 Purple,,,,,,,,,,,,,
abandonedSUV3Wide01RandomHelper,blocks,Block,false,false,Abandoned S U V3 Wide01 Random Helper,,,,,,,,,,,,,
abandonedSUV3Wide01Red,blocks,Block,false,false,Abandoned S U V3 Wide01 Red,,,,,,,,,,,,,
abandonedSUV3Wide01White,blocks,Block,false,false,Abandoned S U V3 Wide01 White,,,,,,,,,,,,,
abandonedSUV3Wide01Yellow,blocks,Block,false,false,Abandoned S U V3 Wide01 Yellow,,,,,,,,,,,,,
air,blocks,Block,false,false,Air,,,,,,,,,,,,,
airConditionVentFan,blocks,Block,false,false,Air Condition Vent Fan,,,,,,,,,,,,,
airConditionVentFanDouble,blocks,Block,false,false,Air Condition Vent Fan Double,,,,,,,,,,,,,
airConditioner,blocks,Block,false,false,Air Conditioner,,,,,,,,,,,,,
apartmentMailboxClosed,blocks,Block,false,false,Apartment Mailbox Closed,,,,,,,,,,,,,
apartmentMailboxClosedBlue,blocks,Block,false,false,Apartment Mailbox Closed Blue,,,,,,,,,,,,,
apartmentMailboxClosedGreen,blocks,Block,false,false,Apartment Mailbox Closed Green,,,,,,,,,,,,,
apartmentMailboxClosedGrey,blocks,Block,false,false,Apartment Mailbox Closed Grey,,,,,,,,,,,,,
apartmentMailboxClosedRed,blocks,Block,false,false,Apartment Mailbox Closed Red,,,,,,,,,,,,,
apartmentMailboxClosedWhite,blocks,Block,false,false,Apartment Mailbox Closed White,,,,,,,,,,,,,
apartmentMailboxClosedYellow,blocks,Block,false,false,Apartment Mailbox Closed Yellow,,,,,,,,,,,,,
apartmentMailboxOpen,blocks,Block,false,false,Apartment Mailbox Open,,,,,,,,,,,,,
apartmentMailboxOpenBlue,blocks,Block,false,false,Apartment Mailbox Open Blue,,,,,,,,,,,,,
apartmentMailboxOpenGreen,blocks,Block,false,false,Apartment Mailbox Open Green,,,,,,,,,,,,,
apartmentMailboxOpenGrey,blocks,Block,false,false,Apartment Mailbox Open Grey,,,,,,,,,,,,,
apartmentMailboxOpenRed,blocks,Block,false,false,Apartment Mailbox Open Red,,,,,,,,,,,,,
apartmentMailboxOpenWhite,blocks,Block,false,false,Apartment Mailbox Open White,,,,,,,,,,,,,
apartmentMailboxOpenYellow,blocks,Block,false,false,Apartment Mailbox Open Yellow,,,,,,,,,,,,,
apartmentSmallMailboxClosedBlue,blocks,Block,false,false,Apartment Small Mailbox Closed Blue,,,,,,,,,,,,,
apartmentSmallMailboxClosedGreen,blocks,Block,false,false,Apartment Small Mailbox Closed Green,,,,,,,,,,,,,
apartmentSmallMailboxClosedGrey,blocks,Block,false,false,Apartment Small Mailbox Closed Grey,,,,,,,,,,,,,
apartmentSmallMailboxClosedRed,blocks,Block,false,false,Apartment Small Mailbox Closed Red,,,,,,,,,,,,,
apartmentSmallMailboxClosedWhite,blocks,Block,false,false,Apartment Small Mailbox Closed White,,,,,,,,,,,,,
apartmentSmallMailboxClosedYellow,blocks,Block,false,false,Apartment Small Mailbox Closed Yellow,,,,,,,,,,,,,
apartmentSmallMailboxOpenBlue,blocks,Block,false,false,Apartment Small Mailbox Open Blue,,,,,,,,,,,,,
apartmentSmallMailboxOpenGreen,blocks,Block,false,false,Apartment Small Mailbox Open Green,,,,,,,,,,,,,
apartmentSmallMailboxOpenGrey,blocks,Block,false,false,Apartment Small Mailbox Open Grey,,,,,,,,,,,,,
apartmentSmallMailboxOpenRed,blocks,Block,false,false,Apartment Small Mailbox Open Red,,,,,,,,,,,,,
apartmentSmallMailboxOpenWhite,blocks,Block,false,false,Apartment Small Mailbox Open White,,,,,,,,,,,,,
apartmentSmallMailboxOpenYellow,blocks,Block,false,false,Apartment Small Mailbox Open Yellow,,,,,,,,,,,,,
appliancesVariantHelper,blocks,Block,false,false,Appliances Variant Helper,,,,,,,,,,,,,
arrowHelper,blocks,Block,false,false,Arrow Helper,,,,,,,,,,,,,
arrowHelperBlue,blocks,Block,false,false,Arrow Helper Blue,,,,,,,,,,,,,
arrowHelperOrange,blocks,Block,false,false,Arrow Helper Orange,,,,,,,,,,,,,
arrowHelperPink,blocks,Block,false,false,Arrow Helper Pink,,,,,,,,,,,,,
arrowHelperPurple,blocks,Block,false,false,Arrow Helper Purple,,,,,,,,,,,,,
autoTurret,blocks,Block,false,false,Auto Turret,,,,,,,,,,,,,
awningCornerLeftBlack,blocks,Block,false,false,Awning Corner Left Black,,,,,,,,,,,,,
awningCornerLeftBlue,blocks,Block,false,false,Awning Corner Left Blue,,,,,,,,,,,,,
awningCornerLeftBrown,blocks,Block,false,false,Awning Corner Left Brown,,,,,,,,,,,,,
awningCornerLeftGreen,blocks,Block,false,false,Awning Corner Left Green,,,,,,,,,,,,,
awningCornerLeftGrey,blocks,Block,false,false,Awning Corner Left Grey,,,,,,,,,,,,,
awningCornerLeftOrange,blocks,Block,false,false,Awning Corner Left Orange,,,,,,,,,,,,,
awningCornerLeftPink,blocks,Block,false,false,Awning Corner Left Pink,,,,,,,,,,,,,
awningCornerLeftPurple,blocks,Block,false,false,Awning Corner Left Purple,,,,,,,,,,,,,
awningCornerLeftRed,blocks,Block,false,false,Awning Corner Left Red,,,,,,,,,,,,,
awningCornerLeftWhite,blocks,Block,false,false,Awning Corner Left White,,,,,,,,,,,,,
awningCornerLeftYellow,blocks,Block,false,false,Awning Corner Left Yellow,,,,,,,,,,,,,
awningCornerRightBlack,blocks,Block,false,false,Awning Corner Right Black,,,,,,,,,,,,,
awningCornerRightBlue,blocks,Block,false,false,Awning Corner Right Blue,,,,,,,,,,,,,
awningCornerRightBrown,blocks,Block,false,false,Awning Corner Right Brown,,,,,,,,,,,,,
awningCornerRightGreen,blocks,Block,false,false,Awning Corner Right Green,,,,,,,,,,,,,
awningCornerRightGrey,blocks,Block,false,false,Awning Corner Right Grey,,,,,,,,,,,,,
